Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_Date,Refund_Amount,Status,Ticket_ID,category,sentiment,urgency,issue_target,top_theme,Date_Logged,complaint_count,Week
100555,2023-12-02,C0038,Electronics,NoiseCancel Headphones,246.91,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100556,2023-12-03,C0005,Electronics,Laptop X,1382.75,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,2023-12-13,186.46,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100558,2023-12-03,C0008,Electronics,Tablet A,327.91,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100559,2023-12-03,C0001,Accessories,Wireless Mouse,35.34,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100560,2023-12-03,C0196,Electronics,Smartphone Z,773.31,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100561,2023-12-03,C0002,Electronics,Tablet A,771.78,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100562,2023-12-03,C0142,Accessories,USB-C Cable,17.33,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100563,2023-12-03,C0008,Electronics,Smartphone Z,855.14,1,Paid,2023-12-15,855.14,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100565,2023-12-03,C0005,Smart Home,NordLock Pro,185.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,0.0,,T000095,"Battery, Refund",Negative,Medium,Product,Defective product | Battery drain issue,2023-12-20,2,2023-11-27
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100568,2023-12-03,C0083,Smart Home,NordCam Mini,63.87,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-24,0,2023-11-27
100569,2023-12-03,C0001,Accessories,Charger,28.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100570,2023-12-03,C0001,Accessories,Laptop Sleeve,19.23,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100571,2023-12-03,C0023,Electronics,Tablet A,340.63,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-12-02,0,2023-11-27
100572,2023-12-03,C0002,Smart Home,NordLock Pro,192.26,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100573,2023-12-03,C0008,Electronics,Laptop X,1597.38,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100574,2023-12-03,C0071,Electronics,Smartphone Z,819.94,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-25,0,2023-11-27
100575,2023-12-03,C0203,Electronics,TV Pro,1308.91,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-12-01,0,2023-11-27
100576,2023-12-03,C0023,Electronics,Smartphone Z,976.35,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100577,2023-12-03,C0002,Smart Home,NordLock Pro,196.42,2,Paid,2023-12-12,427.0,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100578,2023-12-03,C0012,Accessories,Wireless Mouse,51.21,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100579,2023-12-03,C0045,Accessories,Accessory Bundle,86.12,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100580,2023-12-03,C0092,Accessories,Screen Protector,7.07,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100581,2023-12-03,C0027,Electronics,NoiseCancel Headphones,348.89,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100582,2023-12-03,C0257,Electronics,Laptop X,1783.31,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100583,2023-12-03,C0001,Electronics,TV Pro,1181.73,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100584,2023-12-03,C0013,Electronics,Tablet A,524.49,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100585,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100586,2023-12-03,C0001,Electronics,Smartphone Z,860.95,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100587,2023-12-03,C0001,Accessories,Screen Protector,9.33,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100588,2023-12-03,C0016,Accessories,Wireless Mouse,40.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100589,2023-12-03,C0320,Accessories,USB-C Cable,12.34,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100590,2023-12-03,C0003,Electronics,Laptop X,1488.81,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100591,2023-12-03,C0017,Smart Home,NordLock Pro,239.52,1,Paid,2023-12-10,239.52,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100592,2023-12-03,C0024,Smart Home,NordLock Pro,189.75,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100593,2023-12-03,C0297,Accessories,Laptop Sleeve,27.83,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100594,2023-12-03,C0147,Electronics,Tablet A,724.89,1,Paid,,0.0,,T000170,Technical,Negative,Medium,App,App WiFi connectivity,2023-12-10,1,2023-11-27
100595,2023-12-03,C0023,Electronics,NoiseCancel Headphones,244.36,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100596,2023-12-04,C0158,Accessories,Charger,19.56,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-24,0,2023-12-04
100597,2023-12-04,C0176,Accessories,Phone Case,36.31,1,Paid,,0.0,,T000159,Technical,Negative,Medium,Product,Product malfunction,2023-12-09,1,2023-12-04
100598,2023-12-04,C0070,Accessories,Wireless Mouse,22.02,1,Paid,2023-12-09,0.0,Rejected,T000285,Technical,Negative,Critical,Product,Lock not working,2023-12-18,1,2023-12-04
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,283.89,1,Paid,2023-12-17,308.58,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100600,2023-12-04,C0043,Accessories,Phone Case,32.88,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100601,2023-12-04,C0001,Accessories,Wireless Mouse,32.0,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100602,2023-12-04,C0007,Electronics,Tablet A,529.46,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100603,2023-12-04,C0002,Electronics,Laptop X,1771.94,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100604,2023-12-04,C0001,Electronics,Tablet A,327.65,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100606,2023-12-04,C0003,Accessories,Screen Protector,5.0,2,Paid,2023-12-14,10.0,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100607,2023-12-04,C0054,Electronics,Laptop X,1698.65,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-12-01,0,2023-12-04
100608,2023-12-04,C0024,Smart Home,NordTherm,81.21,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100610,2023-12-04,C0004,Smart Home,NordPlug,32.97,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100611,2023-12-04,C0024,Accessories,Phone Case,10.55,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100612,2023-12-04,C0052,Accessories,Charger,35.09,3,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100613,2023-12-04,C0005,Electronics,Smartphone Z,701.94,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100614,2023-12-04,C0002,Accessories,Wireless Mouse,28.43,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100615,2023-12-04,C0011,Electronics,NoiseCancel Headphones,241.1,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100616,2023-12-04,C0005,Accessories,Screen Protector,4.64,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100617,2023-12-04,C0002,Electronics,Tablet A,323.11,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100618,2023-12-04,C0218,Accessories,Wireless Mouse,24.87,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100619,2023-12-04,C0001,Electronics,TV Pro,1574.14,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100620,2023-12-04,C0013,Accessories,Charger,27.94,2,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100621,2023-12-04,C0003,Electronics,Laptop X,1776.33,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100622,2023-12-04,C0135,Accessories,Accessory Bundle,66.41,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100623,2023-12-04,C0002,Accessories,Laptop Sleeve,43.96,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100625,2023-12-04,C0001,Accessories,Accessory Bundle,75.73,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100626,2023-12-04,C0001,Electronics,Tablet A,503.52,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100627,2023-12-04,C0022,Accessories,Screen Protector,8.38,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-12-03,0,2023-12-04
100628,2023-12-04,C0187,Accessories,Wireless Mouse,19.96,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-25,0,2023-12-04
100629,2023-12-04,C0002,Smart Home,NordTherm,117.11,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100630,2023-12-04,C0069,Accessories,Wireless Mouse,13.89,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-24,0,2023-12-04
100631,2023-12-04,C0002,Electronics,NoiseCancel Headphones,328.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100632,2023-12-04,C0021,Electronics,Tablet A,331.45,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100633,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100634,2023-12-04,C0002,Electronics,Smartphone Z,810.82,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100635,2023-12-04,C0003,Electronics,Laptop X,1516.77,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100636,2023-12-04,C0008,Accessories,Accessory Bundle,37.42,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100637,2023-12-04,C0003,Electronics,Smartphone Z,713.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100638,2023-12-04,C0005,Accessories,Phone Case,19.42,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100639,2023-12-04,C0042,Smart Home,NordLock Pro,223.67,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100640,2023-12-04,C0257,Smart Home,NordLock Pro,224.35,1,Paid,,0.0,,T000312,"Battery, Refund",Negative,High,Product,Battery drains fast | Product not working,2023-12-20,2,2023-12-04
100641,2023-12-04,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100642,2023-12-04,C0022,Accessories,Phone Case,19.39,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100643,2023-12-04,C0005,Smart Home,NordLock Pro,244.97,1,Paid,,0.0,,T000097,Refund,Negative,Medium,Product,product not as described,2023-12-04,1,2023-12-04
100644,2023-12-04,C0301,Accessories,USB-C Cable,9.53,2,Paid,,0.0,,T000148,"Battery, Technical",Negative,Critical,"App, Product",App connection issue | Lock not responding | Battery drains quickly,2023-12-17,3,2023-12-04
100645,2023-12-04,C0076,Smart Home,NordLock Pro,200.03,1,Paid,2023-12-08,200.03,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100646,2023-12-04,C0102,Accessories,USB-C Cable,18.98,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100647,2023-12-05,C0071,Electronics,Smartphone Z,796.55,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100648,2023-12-05,C0024,Electronics,Smartphone Z,834.38,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100649,2023-12-05,C0300,Accessories,Phone Case,16.63,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,2023-12-15,213.11,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100651,2023-12-05,C0002,Electronics,Smartphone Z,966.41,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100652,2023-12-05,C0011,Electronics,Tablet A,314.93,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100654,2023-12-05,C0019,Electronics,Tablet A,466.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100655,2023-12-05,C0023,Accessories,Accessory Bundle,59.55,1,Paid,2023-12-13,0.0,Rejected,T000131,Battery,Negative,Medium,Product,Battery drains quickly,2023-12-08,1,2023-12-04
100656,2023-12-05,C0001,Smart Home,NordLock Pro,210.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100657,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100658,2023-12-05,C0002,Electronics,NoiseCancel Headphones,151.84,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100659,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100660,2023-12-05,C0014,Smart Home,NordCam Mini,82.12,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100662,2023-12-05,C0004,Smart Home,NordLock Pro,238.67,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,2023-12-12,200.01,Processed,T000143,"Battery, Technical",Negative,Critical,"App, Product",Lock won't unlock | App connectivity issue | Battery drains quickly,2023-12-11,3,2023-12-04
100664,2023-12-05,C0012,Accessories,Charger,43.63,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100665,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100666,2023-12-05,C0001,Accessories,Laptop Sleeve,22.57,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100667,2023-12-05,C0001,Accessories,Laptop Sleeve,26.6,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100668,2023-12-05,C0030,Electronics,Laptop X,1551.83,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100669,2023-12-05,C0002,Smart Home,NordPlug,31.3,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100670,2023-12-05,C0024,Electronics,NoiseCancel Headphones,250.75,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100671,2023-12-05,C0010,Smart Home,NordLock Pro,210.03,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100674,2023-12-05,C0002,Electronics,Laptop X,1614.66,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100675,2023-12-05,C0002,Accessories,Charger,46.6,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100676,2023-12-05,C0025,Electronics,NoiseCancel Headphones,247.0,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100677,2023-12-05,C0207,Electronics,Smartphone Z,735.52,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100678,2023-12-05,C0033,Smart Home,NordLock Pro,229.79,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100679,2023-12-05,C0001,Smart Home,NordLock Pro,197.29,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100680,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100681,2023-12-05,C0002,Electronics,Laptop X,1375.41,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100682,2023-12-05,C0223,Accessories,Screen Protector,7.5,2,Paid,,0.0,,T000108,Quality,Negative,Medium,Product,Product defective,2023-12-05,1,2023-12-04
100683,2023-12-05,C0187,Accessories,Accessory Bundle,87.5,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100684,2023-12-05,C0001,Electronics,Tablet A,587.1,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100685,2023-12-05,C0034,Electronics,TV Pro,1683.74,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100686,2023-12-05,C0059,Electronics,Tablet A,753.9,1,Paid,,0.0,,T000161,Battery,Negative,High,Product,Battery drains quickly,2023-12-10,1,2023-12-04
100687,2023-12-05,C0006,Accessories,Laptop Sleeve,33.29,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100688,2023-12-05,C0006,Electronics,Tablet A,644.02,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100689,2023-12-06,C0166,Electronics,Smartphone Z,886.36,1,Paid,,0.0,,T000119,Quality,Negative,Medium,Product,defective product,2023-12-06,1,2023-12-04
100690,2023-12-06,C0003,Smart Home,NordLock Pro,177.48,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100691,2023-12-06,C0003,Electronics,Smartphone Z,901.62,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100692,2023-12-06,C0206,Electronics,Laptop X,1379.55,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100693,2023-12-06,C0001,Accessories,Laptop Sleeve,26.83,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100694,2023-12-06,C0002,Electronics,Tablet A,362.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100695,2023-12-06,C0260,Electronics,Laptop X,1595.69,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100696,2023-12-06,C0135,Smart Home,NordLock Pro,225.0,2,Paid,,0.0,,T000206,"Delivery, Quality",Negative,Medium,"Product, Service",Late delivery | Defective product,2023-12-13,2,2023-12-04
100697,2023-12-06,C0001,Electronics,TV Pro,1215.17,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100698,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100699,2023-12-06,C0057,Accessories,Screen Protector,6.05,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100700,2023-12-06,C0001,Electronics,Tablet A,549.96,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100701,2023-12-06,C0120,Accessories,USB-C Cable,17.86,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100702,2023-12-06,C0149,Electronics,NoiseCancel Headphones,203.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100703,2023-12-06,C0001,Smart Home,NordLock Pro,225.82,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100704,2023-12-06,C0010,Smart Home,NordLock Pro,241.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100705,2023-12-06,C0083,Smart Home,NordLock Pro,187.33,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100706,2023-12-06,C0010,Smart Home,NordLock Pro,166.77,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100707,2023-12-06,C0029,Accessories,Wireless Mouse,41.44,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100708,2023-12-06,C0003,Electronics,Tablet A,612.79,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100710,2023-12-06,C0181,Electronics,Laptop X,1324.2,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100711,2023-12-06,C0010,Accessories,Wireless Mouse,29.11,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100712,2023-12-06,C0007,Accessories,Phone Case,16.5,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100713,2023-12-06,C0030,Smart Home,NordLock Pro,239.0,1,Paid,2023-12-12,239.0,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100714,2023-12-06,C0001,Accessories,Screen Protector,12.92,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100715,2023-12-06,C0002,Electronics,NoiseCancel Headphones,330.75,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100716,2023-12-06,C0036,Accessories,Charger,44.54,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100717,2023-12-06,C0001,Accessories,Phone Case,39.48,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100718,2023-12-06,C0109,Smart Home,NordLock Pro,179.92,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100719,2023-12-06,C0007,Electronics,NoiseCancel Headphones,224.64,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100720,2023-12-06,C0002,Smart Home,NordLock Pro,208.0,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100721,2023-12-06,C0085,Smart Home,NordLock Pro,200.26,1,Paid,,0.0,,T000226,Technical,Negative,Critical,App,App not responding,2023-12-14,1,2023-12-04
100722,2023-12-06,C0007,Accessories,USB-C Cable,12.52,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,15.59,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100724,2023-12-06,C0002,Electronics,NoiseCancel Headphones,172.37,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100725,2023-12-06,C0003,Accessories,Laptop Sleeve,27.13,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100726,2023-12-06,C0001,Electronics,NoiseCancel Headphones,278.32,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,2023-12-12,1588.34,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100728,2023-12-06,C0052,Smart Home,NordLock Pro,209.66,1,Paid,,0.0,,T000120,Battery,Negative,Medium,Product,rapid battery drainage,2023-12-06,1,2023-12-04
100729,2023-12-06,C0003,Accessories,Charger,20.1,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,,0.0,,T000146,Battery,Negative,Medium,Product,Battery life issue,2023-12-09,1,2023-12-04
100731,2023-12-06,C0002,Electronics,TV Pro,1405.31,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100732,2023-12-06,C0001,Electronics,TV Pro,1052.88,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100733,2023-12-06,C0050,Accessories,Charger,48.23,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100734,2023-12-06,C0009,Smart Home,NordTherm,106.57,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100735,2023-12-06,C0001,Electronics,NoiseCancel Headphones,206.95,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100736,2023-12-06,C0002,Smart Home,NordTherm,85.29,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100737,2023-12-06,C0015,Electronics,Tablet A,672.16,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
100738,2023-12-07,C0138,Accessories,Charger,34.63,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-12-04
